0,AZXXX.2.304.100,XXXXXX,零部件,AZXXX.8.004.100,机箱,主,,,1,C,2022/7/21 16:37:37,,2022/7/21 16:37:37,,
0,AZXXX.2.304.100,XXXXXX,零部件,AZXXX.8.004.100,后面板,主,,,1,B,2022/7/21 16:37:37,,2022/7/21 16:37:37,,
0,AZXXX.2.304.100,XXXXXX,标准件,AZXXX.8.807.100,标牌,辅,,,1,A,2022/7/21 16:37:37,,2022/7/21 16:37:37,,
0,AZXXX.2.304.100,XXXXXX,标准件,18040200000025,螺钉,辅,,,4,A,2022/7/21 16:37:37,,2022/7/21 16:37:37,,
0,AZXXX.2.304.100,XXXXXX,标准件,18040200000062,螺钉,辅,,,5,A,2022/7/21 16:37:37,,2022/7/21 16:37:37,,
