0,AZ101.2.304.100,电子箱,标准件,AZ001.8.004.100,滤波板,主,NULL,NULL,1,C,2022-08-13 14:51:13.146,NULL,2022-08-13 14:51:13.146,NULL,NULL
0,AZ101.2.304.100,电子箱,标准件,AZ002.8.005.100,标识板,辅,NULL,NULL,4,B,2022-08-13 14:51:13.148,NULL,2022-08-13 14:51:13.148,NULL,NULL
0,AZ101.2.304.100,电子箱,标准件,AFR-0.2.004.100,高温导线,辅,NULL,NULL,169,A,2022-08-13 14:51:13.148,NULL,2022-08-13 14:51:13.148,NULL,NULL
0,AZ101.2.304.100,电子箱,标准件,20Z#,压接针式端子,辅,NULL,NULL,202,A,2022-08-13 14:51:13.148,NULL,2022-08-13 14:51:13.148,NULL,NULL
0,AZ101.2.304.100,电子箱,标准件,20K#,压接孔式端子,辅,NULL,NULL,191,A,2022-08-13 14:51:13.148,NULL,2022-08-13 14:51:13.148,NULL,NULL
